x-coordinate,y-coordinate,axial-velocity,radial-velocity,uu,vv,uv
5.0,4.486893186,-1.270743289e-05,-0.002255218168,1.0674660751243486e-09,5.691745169591455e-10,7.859894144806753e-12
5.0,4.554130797,-1.304227438e-05,-0.002221805021,1.0353629088753704e-09,5.523980458911514e-10,7.342664895765083e-12
5.0,4.622341587,-1.334782758e-05,-0.00218892608,1.0035803235442064e-09,5.357784885352296e-10,6.826919361239472e-12
5.0,4.691539642,-1.362376064e-05,-0.002156572468,9.721319046117793e-10,5.193223359008185e-10,6.3146849587678854e-12
5.0,4.76173925,-1.386974538e-05,-0.002124735317,9.410318889339869e-10,5.030357090869232e-10,5.807060233180535e-12
5.0,4.832954907,-1.408544333e-05,-0.002093405905,9.102936718723416e-10,4.869261737209936e-10,5.305145717369645e-12
5.0,4.905201321,-1.427063208e-05,-0.002062575726,8.799313935849466e-10,4.710007534283102e-10,4.8109195156745435e-12
5.0,4.97849341,-1.442510819e-05,-0.002032236296,8.499596418013061e-10,4.552662816788071e-10,4.325404724644248e-12
5.0,5.052846308,-1.454867785e-05,-0.002002379295,8.203923245614392e-10,4.397308062291715e-10,3.8497449638291994e-12
5.0,5.128275369,-1.464148262e-05,-0.001972996585,7.9124524765471e-10,4.24401287102489e-10,3.38782360691677e-12
5.0,5.20479617,-1.470329403e-05,-0.001944079957,7.625328847976489e-10,4.092847970752637e-10,2.93671730505695e-12
5.0,5.282424513,-1.473378455e-05,-0.001915621409,7.342685388873441e-10,3.9439012998275786e-10,2.4972081630814657e-12
5.0,5.361176426,-1.473309551e-05,-0.001887613158,7.064682754187385e-10,3.7972478626018937e-10,2.0744865270869407e-12
5.0,5.441068173,-1.470121615e-05,-0.001860047342,6.791479942828622e-10,3.6529569448744355e-10,1.6677280763111258e-12
5.0,5.522116252,-1.463811e-05,-0.001832916188,6.523219564417055e-10,3.511112419208304e-10,1.2781045431157928e-12
5.0,5.604337398,-1.454390219e-05,-0.001806212127,6.260038817157139e-10,3.371796012976989e-10,9.070306066802375e-13
5.0,5.68774859,-1.441885092e-05,-0.001779927646,6.002083800218607e-10,3.235084042389476e-10,5.552524026188101e-13
5.0,5.772367054,-1.426319888e-05,-0.001754055303,5.749504127673025e-10,3.101051184019866e-10,2.231249765161901e-13
5.0,5.858210261,-1.407718674e-05,-0.001728587651,5.502434560439426e-10,2.9697610334527896e-10,-8.922381861899682e-14
5.0,5.94529594,-1.386107546e-05,-0.001703517338,5.261002559610326e-10,2.8413830147773654e-10,-3.8164742489011657e-13
5.0,6.033642073,-1.361520791e-05,-0.001678838898,5.025338116909348e-10,2.715956025890311e-10,-6.531292175942698e-13
5.0,6.123266903,-1.333994862e-05,-0.001654540882,4.795545675071791e-10,2.5919774219678156e-10,-9.07073036410018e-13
5.0,6.214188939,-1.303526247e-05,-0.001630595664,4.571462102845336e-10,2.4752377546264677e-10,-1.1383146984858266e-12
